asset_id,failure_event_id,event_date,downtime_hours,truck_roll_cost,repair_cost,estimated_customers_impacted,estimated_revenue_loss,sla_breach_flag,notes
GEN_1100,FAIL_005155,2025-10-17,1.0,182.38,502.9,10,249.06,0,Synthetic business impact estimate
GEN_1101,FAIL_005156,2024-05-04,5.49,181.04,1168.52,7,1248.28,0,Synthetic business impact estimate
GEN_1102,FAIL_005157,2023-04-15,9.56,117.01,1465.26,4,823.66,0,Synthetic business impact estimate
GEN_1102,FAIL_005158,2023-07-30,5.69,137.94,727.25,10,2340.05,0,Synthetic business impact estimate
GEN_1102,FAIL_005159,2023-09-01,4.07,145.94,317.4,3,496.87,0,Synthetic business impact estimate
GEN_1102,FAIL_005160,2023-09-02,5.93,255.47,1472.11,12,2478.12,0,Synthetic business impact estimate
GEN_1102,FAIL_005161,2023-12-23,1.0,141.93,972.11,3,98.53,0,Synthetic business impact estimate
GEN_1102,FAIL_005162,2024-01-12,8.01,149.75,1367.05,9,2684.29,0,Synthetic business impact estimate
GEN_1102,FAIL_005163,2024-02-26,7.08,203.39,1864.79,20,4336.7,0,Synthetic business impact estimate
GEN_1102,FAIL_005164,2024-10-18,6.37,231.22,1227.89,11,2176.7,0,Synthetic business impact estimate
GEN_1102,FAIL_005165,2025-05-29,6.53,184.36,1005.5,4,1000.76,0,Synthetic business impact estimate
GEN_1102,FAIL_005166,2025-10-02,4.94,115.89,748.23,6,801.91,0,Synthetic business impact estimate
GEN_1103,FAIL_005167,2025-12-18,9.14,220.04,789.93,33,8049.33,1,Synthetic business impact estimate
GEN_1104,FAIL_005168,2023-03-27,1.39,188.73,768.81,16,841.32,0,Synthetic business impact estimate
GEN_1104,FAIL_005169,2023-11-11,4.86,115.31,1091.86,10,1705.09,0,Synthetic business impact estimate
GEN_1104,FAIL_005170,2025-04-23,8.77,277.75,845.29,19,4780.97,1,Synthetic business impact estimate
GEN_1104,FAIL_005171,2025-07-27,11.58,226.81,1505.93,15,4337.47,1,Synthetic business impact estimate
GEN_1104,FAIL_005172,2025-11-20,4.48,230.04,716.59,24,3938.97,0,Synthetic business impact estimate
GEN_1104,FAIL_005173,2025-12-12,9.92,204.23,1884.69,26,6186.56,1,Synthetic business impact estimate
GEN_1104,FAIL_005174,2025-12-15,9.65,179.4,2000.17,47,16729.17,1,Synthetic business impact estimate
GEN_1105,FAIL_005175,2023-12-22,10.67,183.31,1430.05,22,8995.21,1,Synthetic business impact estimate
GEN_1105,FAIL_005176,2024-02-04,7.29,205.3,1975.97,26,3869.12,1,Synthetic business impact estimate
GEN_1105,FAIL_005177,2025-03-04,5.92,158.5,827.01,18,2632.86,0,Synthetic business impact estimate
GEN_1105,FAIL_005178,2025-05-26,8.65,132.76,1038.12,37,6644.14,1,Synthetic business impact estimate
GEN_1105,FAIL_005179,2025-06-11,7.95,136.27,1291.74,28,6618.12,1,Synthetic business impact estimate
GEN_1105,FAIL_005180,2025-12-28,2.12,226.26,999.46,23,1894.84,0,Synthetic business impact estimate
GEN_1106,FAIL_005181,2023-02-25,6.25,152.84,1595.9,18,3674.77,0,Synthetic business impact estimate
GEN_1106,FAIL_005182,2023-03-19,8.01,80.0,1137.24,17,3871.67,0,Synthetic business impact estimate
GEN_1106,FAIL_005183,2023-06-19,8.17,243.46,1418.23,3,855.53,0,Synthetic business impact estimate
GEN_1106,FAIL_005184,2023-10-16,5.32,135.56,526.2,6,1137.48,0,Synthetic business impact estimate
GEN_1106,FAIL_005185,2023-10-21,1.63,160.31,744.88,22,1010.51,0,Synthetic business impact estimate
GEN_1106,FAIL_005186,2023-11-05,6.57,206.94,696.04,3,654.38,0,Synthetic business impact estimate
GEN_1106,FAIL_005187,2024-06-08,6.99,100.85,635.83,3,760.92,0,Synthetic business impact estimate
GEN_1106,FAIL_005188,2024-08-12,9.25,101.49,851.34,3,931.45,0,Synthetic business impact estimate
GEN_1106,FAIL_005189,2024-08-20,2.36,158.77,1220.49,3,157.09,0,Synthetic business impact estimate
GEN_1106,FAIL_005190,2024-11-10,5.82,232.88,1108.12,3,565.57,0,Synthetic business impact estimate
GEN_1106,FAIL_005191,2025-02-08,1.0,130.48,455.93,17,659.37,0,Synthetic business impact estimate
GEN_1106,FAIL_005192,2025-03-26,12.43,203.89,1917.12,3,1011.66,0,Synthetic business impact estimate
GEN_1106,FAIL_005193,2025-08-08,8.15,160.74,1750.4,25,4351.75,0,Synthetic business impact estimate
GEN_1106,FAIL_005194,2025-08-19,7.48,209.0,777.39,5,1558.83,0,Synthetic business impact estimate
GEN_1106,FAIL_005195,2025-08-30,12.02,148.61,1811.89,19,7158.89,0,Synthetic business impact estimate
GEN_1106,FAIL_005196,2025-12-28,8.66,250.09,987.61,4,714.68,0,Synthetic business impact estimate
GEN_1107,FAIL_005197,2023-05-16,9.48,195.7,1585.65,8,2835.51,0,Synthetic business impact estimate
GEN_1107,FAIL_005198,2023-11-23,8.23,114.39,532.8,3,720.25,0,Synthetic business impact estimate
GEN_1107,FAIL_005199,2024-12-14,1.88,161.01,383.84,17,1137.52,0,Synthetic business impact estimate
GEN_1107,FAIL_005200,2025-09-29,7.45,205.41,1103.63,9,1930.96,0,Synthetic business impact estimate
GEN_1107,FAIL_005201,2025-09-30,6.36,195.8,1307.94,3,576.01,0,Synthetic business impact estimate
GEN_1108,FAIL_005202,2023-11-06,6.24,222.21,1361.46,18,4694.59,0,Synthetic business impact estimate
GEN_1109,FAIL_005203,2023-02-26,1.0,137.13,764.44,14,481.22,0,Synthetic business impact estimate
GEN_1109,FAIL_005204,2023-06-05,11.85,169.81,1436.5,3,747.56,0,Synthetic business impact estimate
GEN_1109,FAIL_005205,2023-12-02,8.5,193.09,1131.27,15,4518.8,0,Synthetic business impact estimate
GEN_1109,FAIL_005206,2023-12-28,2.83,183.25,1548.28,4,210.7,0,Synthetic business impact estimate
GEN_1109,FAIL_005207,2024-07-22,9.32,191.25,1541.64,3,1131.02,0,Synthetic business impact estimate
GEN_1109,FAIL_005208,2025-01-28,11.65,131.26,471.53,27,6007.95,0,Synthetic business impact estimate
GEN_1110,FAIL_005209,2023-03-30,5.98,128.16,608.1,16,2047.68,0,Synthetic business impact estimate
GEN_1110,FAIL_005210,2023-08-19,7.57,238.47,1045.63,11,1527.54,0,Synthetic business impact estimate
GEN_1110,FAIL_005211,2023-10-18,2.84,178.54,1007.5,3,194.07,0,Synthetic business impact estimate
GEN_1110,FAIL_005212,2025-08-28,4.15,165.56,494.72,7,970.98,0,Synthetic business impact estimate
GEN_1111,FAIL_005213,2024-02-18,7.24,180.92,630.81,11,2630.32,0,Synthetic business impact estimate
GEN_1111,FAIL_005214,2024-10-22,6.28,192.41,627.9,3,560.24,0,Synthetic business impact estimate
GEN_1111,FAIL_005215,2024-12-01,11.66,262.84,1534.91,14,6521.69,0,Synthetic business impact estimate
GEN_1111,FAIL_005216,2025-03-19,3.65,136.2,987.32,15,2257.81,0,Synthetic business impact estimate
GEN_1111,FAIL_005217,2025-06-18,5.52,161.04,1343.49,7,841.78,0,Synthetic business impact estimate
GEN_1111,FAIL_005218,2025-07-22,5.09,257.16,986.63,21,2052.56,0,Synthetic business impact estimate
GEN_1112,FAIL_005219,2023-04-22,7.77,187.95,724.94,3,655.87,0,Synthetic business impact estimate
GEN_1112,FAIL_005220,2023-08-05,1.16,149.52,1002.32,9,260.07,0,Synthetic business impact estimate
GEN_1112,FAIL_005221,2024-02-10,9.35,149.47,1557.67,23,6323.52,0,Synthetic business impact estimate
GEN_1112,FAIL_005222,2024-12-09,3.27,176.29,665.4,14,1772.98,0,Synthetic business impact estimate
GEN_1113,FAIL_005223,2023-08-24,1.81,176.1,715.01,7,362.84,0,Synthetic business impact estimate
GEN_1113,FAIL_005224,2024-02-25,6.29,179.39,1247.24,3,660.82,0,Synthetic business impact estimate
GEN_1114,FAIL_005225,2023-09-07,6.01,168.38,626.26,7,1065.42,0,Synthetic business impact estimate
GEN_1114,FAIL_005226,2023-10-11,7.12,176.56,931.77,3,660.11,0,Synthetic business impact estimate
GEN_1114,FAIL_005227,2024-02-27,17.84,98.18,1697.86,9,4781.34,0,Synthetic business impact estimate
GEN_1114,FAIL_005228,2024-06-01,5.3,159.58,946.79,8,1555.77,0,Synthetic business impact estimate
GEN_1114,FAIL_005229,2024-07-10,3.68,145.38,1171.8,15,1803.3,0,Synthetic business impact estimate
GEN_1114,FAIL_005230,2024-09-23,1.04,157.27,490.79,3,95.6,0,Synthetic business impact estimate
GEN_1114,FAIL_005231,2025-03-02,4.37,189.13,1150.1,21,3031.37,0,Synthetic business impact estimate
GEN_1114,FAIL_005232,2025-05-21,1.95,248.62,313.61,15,886.27,0,Synthetic business impact estimate
GEN_1114,FAIL_005233,2025-11-29,1.01,284.68,1262.27,5,137.0,0,Synthetic business impact estimate
GEN_1115,FAIL_005234,2023-07-19,3.32,191.07,376.14,10,1158.38,0,Synthetic business impact estimate
GEN_1115,FAIL_005235,2024-06-01,1.0,230.07,842.62,5,117.28,0,Synthetic business impact estimate
GEN_1115,FAIL_005236,2024-07-10,4.51,241.09,847.49,3,354.56,0,Synthetic business impact estimate
GEN_1115,FAIL_005237,2024-12-13,5.06,84.52,1056.28,15,1379.54,0,Synthetic business impact estimate
GEN_1115,FAIL_005238,2025-03-09,8.41,142.99,1304.2,13,4071.04,0,Synthetic business impact estimate
GEN_1116,FAIL_005239,2024-06-21,7.38,129.99,1786.2,13,2166.81,1,Synthetic business impact estimate
GEN_1116,FAIL_005240,2024-06-26,6.93,237.39,1167.81,13,1638.5,1,Synthetic business impact estimate
GEN_1116,FAIL_005241,2024-07-05,5.24,249.98,1044.11,26,3341.73,0,Synthetic business impact estimate
GEN_1116,FAIL_005242,2025-03-16,6.05,180.75,1087.96,24,2722.77,1,Synthetic business impact estimate
GEN_1116,FAIL_005243,2025-03-21,12.32,207.95,2121.5,28,7077.14,1,Synthetic business impact estimate
GEN_1116,FAIL_005244,2025-07-16,8.21,179.27,1907.56,26,6351.04,1,Synthetic business impact estimate
GEN_1116,FAIL_005245,2025-08-06,6.87,256.48,1226.18,20,3623.16,1,Synthetic business impact estimate
GEN_1116,FAIL_005246,2025-10-24,6.13,264.96,420.5,28,4529.38,1,Synthetic business impact estimate
GEN_1117,FAIL_005247,2023-10-17,4.99,163.25,975.21,15,2366.52,0,Synthetic business impact estimate
GEN_1117,FAIL_005248,2023-10-29,11.16,153.66,1483.91,27,11244.37,1,Synthetic business impact estimate
GEN_1117,FAIL_005249,2025-08-09,4.92,194.37,719.39,45,8847.67,0,Synthetic business impact estimate
GEN_1118,FAIL_005250,2023-03-06,1.53,289.8,1081.55,17,984.48,0,Synthetic business impact estimate
GEN_1118,FAIL_005251,2023-03-23,10.88,171.91,1531.26,10,3901.25,1,Synthetic business impact estimate
GEN_1118,FAIL_005252,2024-07-05,6.54,197.6,1374.63,4,507.41,1,Synthetic business impact estimate
GEN_1118,FAIL_005253,2024-07-23,10.28,136.06,1507.61,17,6855.34,1,Synthetic business impact estimate
GEN_1118,FAIL_005254,2024-09-26,7.11,133.07,813.64,18,3033.37,1,Synthetic business impact estimate
GEN_1118,FAIL_005255,2024-12-04,3.1,167.59,1013.23,13,1231.47,0,Synthetic business impact estimate
GEN_1118,FAIL_005256,2025-03-03,5.36,233.49,186.38,9,1791.47,0,Synthetic business impact estimate
GEN_1118,FAIL_005257,2025-03-31,10.69,221.85,455.02,22,4625.98,1,Synthetic business impact estimate
GEN_1118,FAIL_005258,2025-04-05,7.53,202.28,1230.98,28,3906.68,1,Synthetic business impact estimate
GEN_1118,FAIL_005259,2025-08-30,4.91,210.89,1162.23,11,1850.5,0,Synthetic business impact estimate
GEN_1118,FAIL_005260,2025-10-22,6.45,128.74,394.85,15,3667.62,1,Synthetic business impact estimate
GEN_1119,FAIL_005261,2024-08-04,9.24,168.4,1821.55,20,4585.66,1,Synthetic business impact estimate
GEN_1119,FAIL_005262,2025-05-26,13.16,178.3,1742.16,20,10828.56,1,Synthetic business impact estimate
GEN_1120,FAIL_005263,2024-01-04,7.24,222.43,1844.52,11,1622.92,0,Synthetic business impact estimate
GEN_1120,FAIL_005264,2024-03-14,4.84,149.73,577.21,19,2948.1,0,Synthetic business impact estimate
GEN_1120,FAIL_005265,2024-08-09,8.15,191.57,2061.65,8,1282.41,0,Synthetic business impact estimate
GEN_1120,FAIL_005266,2024-12-06,9.64,194.56,789.98,11,4223.38,0,Synthetic business impact estimate
GEN_1121,FAIL_005267,2023-03-10,8.11,132.34,1145.33,21,5820.42,1,Synthetic business impact estimate
GEN_1121,FAIL_005268,2023-07-25,7.57,240.86,851.82,30,5656.38,1,Synthetic business impact estimate
GEN_1121,FAIL_005269,2024-07-20,9.96,250.1,1338.88,34,9328.74,1,Synthetic business impact estimate
GEN_1121,FAIL_005270,2025-12-09,5.4,158.98,767.88,32,4488.4,0,Synthetic business impact estimate
GEN_1122,FAIL_005271,2023-04-03,5.2,185.96,260.11,4,627.96,0,Synthetic business impact estimate
GEN_1122,FAIL_005272,2023-08-21,7.18,196.23,1433.18,6,877.8,0,Synthetic business impact estimate
GEN_1122,FAIL_005273,2023-09-23,6.72,163.39,548.56,16,2718.35,0,Synthetic business impact estimate
GEN_1122,FAIL_005274,2024-01-23,5.26,150.34,801.06,5,866.0,0,Synthetic business impact estimate
GEN_1122,FAIL_005275,2024-05-14,7.54,175.57,1764.86,3,461.37,0,Synthetic business impact estimate
GEN_1122,FAIL_005276,2024-05-21,6.67,116.26,336.83,7,922.31,0,Synthetic business impact estimate
GEN_1122,FAIL_005277,2024-10-15,7.15,134.14,1215.08,3,495.46,0,Synthetic business impact estimate
GEN_1122,FAIL_005278,2025-03-22,11.59,248.83,1925.04,3,740.96,0,Synthetic business impact estimate
GEN_1122,FAIL_005279,2025-03-25,5.82,80.0,1146.24,3,524.32,0,Synthetic business impact estimate
GEN_1122,FAIL_005280,2025-07-29,5.33,142.9,995.52,10,1514.85,0,Synthetic business impact estimate
GEN_1122,FAIL_005281,2025-12-24,5.52,204.57,901.24,6,942.32,0,Synthetic business impact estimate
GEN_1123,FAIL_005282,2023-07-05,10.33,213.62,1561.35,9,2689.36,0,Synthetic business impact estimate
GEN_1123,FAIL_005283,2023-08-25,7.72,193.54,1233.09,3,598.6,0,Synthetic business impact estimate
GEN_1123,FAIL_005284,2024-10-10,5.83,266.64,1979.76,12,1827.99,0,Synthetic business impact estimate
GEN_1123,FAIL_005285,2025-09-17,9.59,131.61,2054.8,15,5082.08,0,Synthetic business impact estimate
GEN_1124,FAIL_005286,2024-08-01,8.24,160.25,996.93,17,4168.62,1,Synthetic business impact estimate
GEN_1124,FAIL_005287,2024-10-12,6.26,241.24,756.82,30,5721.29,1,Synthetic business impact estimate
GEN_1124,FAIL_005288,2025-01-28,9.04,152.27,1661.92,3,993.22,1,Synthetic business impact estimate
GEN_1124,FAIL_005289,2025-05-06,6.21,200.26,721.02,16,3615.91,1,Synthetic business impact estimate
GEN_1125,FAIL_005290,2023-07-17,13.26,160.92,1842.09,3,1420.06,0,Synthetic business impact estimate
GEN_1125,FAIL_005291,2023-11-17,11.04,159.66,2160.44,7,2516.07,0,Synthetic business impact estimate
GEN_1125,FAIL_005292,2024-11-28,9.92,164.31,1460.84,3,804.21,0,Synthetic business impact estimate
GEN_1125,FAIL_005293,2025-01-26,6.66,212.16,1032.58,8,1656.48,0,Synthetic business impact estimate
GEN_1125,FAIL_005294,2025-09-20,4.78,184.22,1305.06,3,323.2,0,Synthetic business impact estimate
GEN_1126,FAIL_005295,2025-03-20,5.05,80.0,1270.43,12,1915.22,0,Synthetic business impact estimate
GEN_1126,FAIL_005296,2025-11-17,6.54,228.74,1786.28,3,583.71,0,Synthetic business impact estimate
GEN_1127,FAIL_005297,2023-08-24,5.07,249.64,1039.52,34,6891.94,0,Synthetic business impact estimate
GEN_1127,FAIL_005298,2023-11-14,2.91,159.81,809.15,19,1287.16,0,Synthetic business impact estimate
GEN_1127,FAIL_005299,2024-07-17,8.19,165.55,827.92,29,4810.24,1,Synthetic business impact estimate
GEN_1128,FAIL_005300,2023-05-28,7.98,238.96,901.28,8,2461.85,1,Synthetic business impact estimate
GEN_1128,FAIL_005301,2025-08-19,4.88,195.76,1357.12,23,3294.95,0,Synthetic business impact estimate
GEN_1128,FAIL_005302,2025-08-25,4.91,219.84,973.72,26,2675.64,0,Synthetic business impact estimate
GEN_1128,FAIL_005303,2025-12-06,6.0,185.0,1177.71,26,5713.4,0,Synthetic business impact estimate
GEN_1129,FAIL_005304,2023-03-02,6.52,123.56,1592.53,23,3406.19,1,Synthetic business impact estimate
GEN_1129,FAIL_005305,2023-06-21,8.65,143.16,587.23,35,7749.01,1,Synthetic business impact estimate
GEN_1129,FAIL_005306,2024-07-07,7.61,204.59,1218.24,28,5654.36,1,Synthetic business impact estimate
GEN_1130,FAIL_005307,2023-04-03,12.54,175.49,1770.0,3,1474.5,0,Synthetic business impact estimate
GEN_1130,FAIL_005308,2024-12-19,4.44,225.1,1107.45,23,3898.42,0,Synthetic business impact estimate
GEN_1130,FAIL_005309,2025-07-26,9.72,196.82,1058.07,3,666.26,0,Synthetic business impact estimate
GEN_1131,FAIL_005310,2024-07-05,9.47,99.59,832.15,3,569.79,0,Synthetic business impact estimate
GEN_1131,FAIL_005311,2024-10-06,1.72,161.91,1014.04,12,456.31,0,Synthetic business impact estimate
GEN_1131,FAIL_005312,2024-10-19,7.52,187.83,1789.48,7,1654.77,0,Synthetic business impact estimate
GEN_1131,FAIL_005313,2024-10-31,11.21,199.75,1504.46,3,991.91,0,Synthetic business impact estimate
GEN_1131,FAIL_005314,2025-01-31,10.23,190.51,1492.46,14,3467.8,0,Synthetic business impact estimate
GEN_1131,FAIL_005315,2025-04-22,12.78,80.0,1126.09,5,2579.41,0,Synthetic business impact estimate
GEN_1131,FAIL_005316,2025-05-29,6.09,157.83,1101.37,9,1977.6,0,Synthetic business impact estimate
GEN_1131,FAIL_005317,2025-11-02,1.0,127.73,812.08,10,355.82,0,Synthetic business impact estimate
GEN_1132,FAIL_005318,2023-04-07,12.81,177.62,1637.54,10,2991.97,1,Synthetic business impact estimate
GEN_1132,FAIL_005319,2023-07-31,7.76,156.92,1349.91,37,9351.97,1,Synthetic business impact estimate
GEN_1132,FAIL_005320,2023-11-08,2.37,123.06,818.1,22,1522.61,0,Synthetic business impact estimate
GEN_1132,FAIL_005321,2024-11-20,7.08,95.06,1047.68,31,7740.08,1,Synthetic business impact estimate
GEN_1133,FAIL_005322,2023-11-18,5.86,211.03,359.07,25,5989.17,0,Synthetic business impact estimate
GEN_1133,FAIL_005323,2023-12-15,2.38,147.86,1261.36,27,1734.52,0,Synthetic business impact estimate
GEN_1133,FAIL_005324,2024-02-17,8.19,210.11,1204.18,13,3575.18,1,Synthetic business impact estimate
GEN_1133,FAIL_005325,2024-05-05,3.86,210.64,785.28,24,3507.62,0,Synthetic business impact estimate
GEN_1133,FAIL_005326,2025-02-12,4.71,80.0,1040.31,20,3071.19,0,Synthetic business impact estimate
GEN_1133,FAIL_005327,2025-03-14,10.17,178.75,1884.29,17,3991.2,1,Synthetic business impact estimate
GEN_1134,FAIL_005328,2023-11-26,7.97,129.01,564.58,3,684.23,0,Synthetic business impact estimate
GEN_1134,FAIL_005329,2024-02-25,4.84,343.72,497.24,3,441.96,0,Synthetic business impact estimate
GEN_1134,FAIL_005330,2024-06-23,6.38,80.0,1666.09,3,372.95,0,Synthetic business impact estimate
GEN_1134,FAIL_005331,2025-10-29,5.4,225.12,705.23,13,2182.07,0,Synthetic business impact estimate
GEN_1135,FAIL_005332,2023-11-10,8.3,187.26,2031.12,9,1927.48,0,Synthetic business impact estimate
GEN_1135,FAIL_005333,2024-02-20,7.34,169.4,1876.31,5,1116.72,0,Synthetic business impact estimate
GEN_1135,FAIL_005334,2024-10-19,3.56,168.48,1541.54,7,465.08,0,Synthetic business impact estimate
GEN_1136,FAIL_005335,2024-12-03,1.0,122.66,696.29,15,496.86,0,Synthetic business impact estimate
GEN_1136,FAIL_005336,2024-12-19,12.09,193.11,1285.23,19,6409.39,0,Synthetic business impact estimate
GEN_1136,FAIL_005337,2024-12-23,8.6,326.61,1628.67,3,717.26,0,Synthetic business impact estimate
GEN_1136,FAIL_005338,2025-09-07,4.58,183.1,735.09,7,780.44,0,Synthetic business impact estimate
GEN_1137,FAIL_005339,2024-06-15,5.55,257.37,878.13,23,5005.24,0,Synthetic business impact estimate
GEN_1137,FAIL_005340,2024-09-17,8.5,167.82,1201.69,18,3094.96,1,Synthetic business impact estimate
GEN_1137,FAIL_005341,2025-03-18,7.28,206.67,1423.87,31,5157.37,1,Synthetic business impact estimate
GEN_1137,FAIL_005342,2025-03-21,9.22,156.51,1724.58,21,7845.87,1,Synthetic business impact estimate
GEN_1137,FAIL_005343,2025-06-19,5.17,140.1,763.71,25,2535.94,0,Synthetic business impact estimate
GEN_1137,FAIL_005344,2025-11-06,9.7,274.06,1803.82,17,6117.94,1,Synthetic business impact estimate
GEN_1138,FAIL_005345,2024-02-07,5.83,184.26,952.39,22,4079.16,0,Synthetic business impact estimate
GEN_1138,FAIL_005346,2024-05-14,11.71,134.27,1648.96,15,5100.39,1,Synthetic business impact estimate
GEN_1138,FAIL_005347,2024-08-29,9.81,245.37,1030.61,20,6582.39,1,Synthetic business impact estimate
GEN_1138,FAIL_005348,2025-01-03,1.0,149.46,936.24,14,463.59,0,Synthetic business impact estimate
GEN_1138,FAIL_005349,2025-06-23,7.94,159.0,971.26,19,4775.32,1,Synthetic business impact estimate
GEN_1138,FAIL_005350,2025-12-22,1.83,128.55,1052.4,11,570.93,0,Synthetic business impact estimate
GEN_1139,FAIL_005351,2023-05-04,10.18,122.55,1639.25,8,1638.42,0,Synthetic business impact estimate
GEN_1139,FAIL_005352,2023-09-21,10.04,222.51,1947.5,16,6559.2,0,Synthetic business impact estimate
GEN_1139,FAIL_005353,2023-11-26,1.0,187.83,961.27,11,450.15,0,Synthetic business impact estimate
GEN_1139,FAIL_005354,2023-12-05,1.0,160.9,909.53,12,266.42,0,Synthetic business impact estimate
GEN_1139,FAIL_005355,2024-05-22,3.0,224.27,604.37,10,797.18,0,Synthetic business impact estimate
GEN_1139,FAIL_005356,2024-06-06,4.09,172.91,1034.71,11,1235.82,0,Synthetic business impact estimate
GEN_1139,FAIL_005357,2025-10-17,10.18,176.88,1575.32,10,4225.15,0,Synthetic business impact estimate
GEN_1139,FAIL_005358,2025-12-23,1.92,138.11,1305.3,18,1170.03,0,Synthetic business impact estimate
GEN_1140,FAIL_005359,2023-04-10,3.31,155.8,790.7,10,993.77,0,Synthetic business impact estimate
GEN_1140,FAIL_005360,2023-04-15,11.22,204.45,1227.95,3,664.14,0,Synthetic business impact estimate
