pm_event_id,asset_id,pm_date,next_failure_event_id,next_failure_date,days_to_next_failure,failure_found_flag,ontime_flag,delay_days,pm_total_cost,failure_total_cost,failure_category
PM_011228,GEN_1129,2023-02-05,FAIL_005304,2023-03-02,25.0,1,0,14,332.0,1716.09,Alternator
PM_011229,GEN_1129,2023-05-24,FAIL_005305,2023-06-21,28.0,1,1,-4,504.82,730.39,Control Panel
PM_011230,GEN_1129,2023-09-20,FAIL_005306,2024-07-07,291.0,1,1,-4,795.79,1422.83,Cooling
PM_011231,GEN_1129,2024-02-08,FAIL_005306,2024-07-07,150.0,1,0,10,963.44,1422.83,Cooling
PM_011232,GEN_1129,2024-06-26,FAIL_005306,2024-07-07,11.0,1,0,15,829.52,1422.83,Cooling
PM_011233,GEN_1129,2024-10-20,,,,0,1,0,612.46,,
PM_011234,GEN_1129,2025-03-09,,,,0,0,10,716.05,,
PM_011235,GEN_1129,2025-07-23,,,,0,1,7,1013.48,,
PM_011236,GEN_1129,2025-11-29,,,,0,0,12,594.91,,
PM_011237,GEN_1130,2023-01-18,FAIL_005307,2023-04-03,75.0,1,1,-5,366.11,1945.49,Cooling
PM_011238,GEN_1130,2023-06-06,FAIL_005308,2024-12-19,562.0,1,0,18,980.26,1332.55,Oil
PM_011239,GEN_1130,2023-10-04,FAIL_005308,2024-12-19,442.0,1,0,9,929.24,1332.55,Oil
PM_011240,GEN_1130,2024-02-09,FAIL_005308,2024-12-19,314.0,1,1,6,580.89,1332.55,Oil
PM_011241,GEN_1130,2024-06-12,FAIL_005308,2024-12-19,190.0,1,1,2,503.93,1332.55,Oil
PM_011242,GEN_1130,2024-10-19,FAIL_005308,2024-12-19,61.0,1,0,12,633.95,1332.55,Oil
PM_011243,GEN_1130,2025-02-09,FAIL_005309,2025-07-26,167.0,1,1,0,674.04,1254.89,Oil
PM_011244,GEN_1130,2025-06-12,FAIL_005309,2025-07-26,44.0,1,0,14,730.11,1254.89,Oil
PM_011245,GEN_1130,2025-10-05,,,,0,1,6,765.85,,
PM_011246,GEN_1131,2023-01-24,FAIL_005310,2024-07-05,528.0,1,0,17,769.93,931.74,Fuel
PM_011247,GEN_1131,2023-04-26,FAIL_005310,2024-07-05,436.0,1,0,8,754.07,931.74,Fuel
PM_011248,GEN_1131,2023-07-31,FAIL_005310,2024-07-05,340.0,1,0,11,629.82,931.74,Fuel
PM_011249,GEN_1131,2023-10-23,FAIL_005310,2024-07-05,256.0,1,1,-5,691.17,931.74,Fuel
PM_011250,GEN_1131,2024-01-09,FAIL_005310,2024-07-05,178.0,1,1,0,796.26,931.74,Fuel
PM_011251,GEN_1131,2024-05-15,FAIL_005310,2024-07-05,51.0,1,0,28,757.88,931.74,Fuel
PM_011252,GEN_1131,2024-09-12,FAIL_005311,2024-10-06,24.0,1,0,38,783.9,1175.95,Control Panel
PM_011253,GEN_1131,2024-12-09,FAIL_005314,2025-01-31,53.0,1,1,3,666.74,1682.97,Fuel
PM_011254,GEN_1131,2025-03-28,FAIL_005315,2025-04-22,25.0,1,0,15,759.09,1206.09,Cooling
PM_011255,GEN_1131,2025-07-06,FAIL_005317,2025-11-02,119.0,1,0,9,569.92,939.81,Fuel
PM_011256,GEN_1131,2025-09-29,FAIL_005317,2025-11-02,34.0,1,1,-3,966.72,939.81,Fuel
PM_011257,GEN_1131,2025-12-31,,,,0,1,1,572.4,,
PM_011258,GEN_1132,2023-01-22,FAIL_005318,2023-04-07,75.0,1,1,4,526.84,1815.16,Starter
PM_011259,GEN_1132,2023-05-21,FAIL_005319,2023-07-31,71.0,1,1,3,693.27,1506.83,Battery
PM_011260,GEN_1132,2023-09-24,FAIL_005320,2023-11-08,45.0,1,1,1,678.88,941.16,Battery
PM_011261,GEN_1132,2024-02-02,FAIL_005321,2024-11-20,292.0,1,0,15,195.55,1142.74,Oil
PM_011262,GEN_1132,2024-06-01,FAIL_005321,2024-11-20,172.0,1,1,1,1090.08,1142.74,Oil
PM_011263,GEN_1132,2024-09-26,FAIL_005321,2024-11-20,55.0,1,1,-5,523.2,1142.74,Oil
PM_011264,GEN_1132,2025-02-10,,,,0,0,12,955.75,,
PM_011265,GEN_1132,2025-06-16,,,,0,1,6,594.85,,
PM_011266,GEN_1132,2025-10-22,,,,0,0,12,690.66,,
PM_011267,GEN_1133,2023-01-11,FAIL_005322,2023-11-18,311.0,1,1,6,888.57,570.1,Control Panel
PM_011268,GEN_1133,2023-04-12,FAIL_005322,2023-11-18,220.0,1,0,12,542.01,570.1,Control Panel
PM_011269,GEN_1133,2023-07-23,FAIL_005322,2023-11-18,118.0,1,1,3,410.78,570.1,Control Panel
PM_011270,GEN_1133,2023-10-18,FAIL_005322,2023-11-18,31.0,1,1,-3,915.44,570.1,Control Panel
PM_011271,GEN_1133,2024-01-21,FAIL_005324,2024-02-17,27.0,1,1,0,422.23,1414.29,Cooling
PM_011272,GEN_1133,2024-04-07,FAIL_005325,2024-05-05,28.0,1,1,-5,581.99,995.92,Fuel
PM_011273,GEN_1133,2024-07-20,FAIL_005326,2025-02-12,207.0,1,0,8,354.0,1120.31,Cooling
PM_011274,GEN_1133,2024-10-06,FAIL_005326,2025-02-12,129.0,1,1,-5,495.16,1120.31,Cooling
PM_011275,GEN_1133,2025-01-22,FAIL_005326,2025-02-12,21.0,1,0,13,478.0,1120.31,Cooling
PM_011276,GEN_1133,2025-04-25,,,,0,1,-2,570.31,,
PM_011277,GEN_1133,2025-08-15,,,,0,0,13,680.63,,
PM_011278,GEN_1133,2025-11-15,,,,0,0,14,603.91,,
PM_011279,GEN_1134,2023-03-28,FAIL_005328,2023-11-26,243.0,1,0,18,593.47,693.59,Alternator
PM_011280,GEN_1134,2023-06-26,FAIL_005328,2023-11-26,153.0,1,1,-5,711.58,693.59,Alternator
PM_011281,GEN_1134,2023-10-22,FAIL_005328,2023-11-26,35.0,1,0,20,712.19,693.59,Alternator
PM_011282,GEN_1134,2024-02-06,FAIL_005329,2024-02-25,19.0,1,0,20,665.01,840.96,Oil
PM_011283,GEN_1134,2024-05-12,FAIL_005330,2024-06-23,42.0,1,0,9,589.44,1746.09,Alternator
PM_011284,GEN_1134,2024-08-14,FAIL_005331,2025-10-29,441.0,1,1,-3,635.68,930.35,Oil
PM_011285,GEN_1134,2024-11-10,FAIL_005331,2025-10-29,353.0,1,1,-1,617.48,930.35,Oil
PM_011286,GEN_1134,2025-02-19,FAIL_005331,2025-10-29,252.0,1,0,21,716.9,930.35,Oil
PM_011287,GEN_1134,2025-06-02,FAIL_005331,2025-10-29,149.0,1,1,5,519.28,930.35,Oil
PM_011288,GEN_1134,2025-09-04,FAIL_005331,2025-10-29,55.0,1,0,11,547.02,930.35,Oil
PM_011289,GEN_1134,2025-12-16,,,,0,0,23,415.61,,
PM_011290,GEN_1135,2023-06-14,FAIL_005332,2023-11-10,149.0,1,1,-2,723.78,2218.38,Fuel
PM_011291,GEN_1135,2023-12-16,FAIL_005333,2024-02-20,66.0,1,1,4,597.78,2045.71,Starter
PM_011292,GEN_1135,2024-06-18,FAIL_005334,2024-10-19,123.0,1,0,17,743.15,1710.02,Alternator
PM_011293,GEN_1135,2025-01-10,,,,0,0,16,579.63,,
PM_011294,GEN_1135,2025-08-08,,,,0,0,25,473.96,,
PM_011295,GEN_1136,2023-03-01,FAIL_005335,2024-12-03,643.0,1,0,12,393.61,818.95,Alternator
PM_011296,GEN_1136,2023-07-02,FAIL_005335,2024-12-03,520.0,1,1,-5,434.95,818.95,Alternator
PM_011297,GEN_1136,2023-10-26,FAIL_005335,2024-12-03,404.0,1,1,-4,676.76,818.95,Alternator
PM_011298,GEN_1136,2024-02-29,FAIL_005335,2024-12-03,278.0,1,0,8,723.24,818.95,Alternator
PM_011299,GEN_1136,2024-07-14,FAIL_005335,2024-12-03,142.0,1,1,6,1057.41,818.95,Alternator
PM_011300,GEN_1136,2024-11-15,FAIL_005335,2024-12-03,18.0,1,1,2,530.62,818.95,Alternator
PM_011301,GEN_1136,2025-04-01,FAIL_005338,2025-09-07,159.0,1,0,11,583.14,918.19,Alternator
PM_011302,GEN_1136,2025-08-11,FAIL_005338,2025-09-07,27.0,1,1,2,729.39,918.19,Alternator
PM_011303,GEN_1136,2026-01-03,,,,0,0,19,470.82,,
PM_011304,GEN_1137,2023-04-10,FAIL_005339,2024-06-15,432.0,1,1,1,445.82,1135.5,Control Panel
PM_011305,GEN_1137,2023-08-17,FAIL_005339,2024-06-15,303.0,1,0,14,559.83,1135.5,Control Panel
PM_011306,GEN_1137,2023-12-20,FAIL_005339,2024-06-15,178.0,1,1,0,235.85,1135.5,Control Panel
PM_011307,GEN_1137,2024-05-01,FAIL_005339,2024-06-15,45.0,1,0,8,865.32,1135.5,Control Panel
PM_011308,GEN_1137,2024-08-25,FAIL_005340,2024-09-17,23.0,1,1,3,557.81,1369.51,Cooling
PM_011309,GEN_1137,2025-01-05,FAIL_005341,2025-03-18,72.0,1,0,14,823.23,1630.54,Fuel
PM_011310,GEN_1137,2025-05-01,FAIL_005343,2025-06-19,49.0,1,1,-4,633.51,903.81,Battery
PM_011311,GEN_1137,2025-08-15,FAIL_005344,2025-11-06,83.0,1,1,-5,673.58,2077.88,Control Panel
PM_011312,GEN_1137,2025-12-27,,,,0,1,3,606.46,,
PM_011313,GEN_1138,2023-03-28,FAIL_005345,2024-02-07,316.0,1,0,10,642.51,1136.65,Control Panel
PM_011314,GEN_1138,2023-07-31,FAIL_005345,2024-02-07,191.0,1,1,-5,641.98,1136.65,Control Panel
PM_011315,GEN_1138,2023-11-30,FAIL_005345,2024-02-07,69.0,1,0,11,671.12,1136.65,Control Panel
PM_011316,GEN_1138,2024-03-26,FAIL_005346,2024-05-14,49.0,1,1,-5,279.73,1783.23,Oil
PM_011317,GEN_1138,2024-07-19,FAIL_005347,2024-08-29,41.0,1,1,-5,606.42,1275.98,Alternator
PM_011318,GEN_1138,2024-11-27,FAIL_005348,2025-01-03,37.0,1,0,11,767.56,1085.7,Battery
PM_011319,GEN_1138,2025-03-30,FAIL_005349,2025-06-23,85.0,1,0,9,514.98,1130.26,Cooling
PM_011320,GEN_1138,2025-08-01,FAIL_005350,2025-12-22,143.0,1,1,-4,612.61,1180.95,Fuel
PM_011321,GEN_1138,2025-11-19,FAIL_005350,2025-12-22,33.0,1,1,-2,491.95,1180.95,Fuel
PM_011322,GEN_1139,2023-03-18,FAIL_005351,2023-05-04,47.0,1,1,-5,455.68,1761.8,Cooling
PM_011323,GEN_1139,2023-07-18,FAIL_005352,2023-09-21,65.0,1,0,22,338.39,2170.01,Control Panel
PM_011324,GEN_1139,2023-10-19,FAIL_005353,2023-11-26,38.0,1,0,12,490.93,1149.1,Oil
PM_011325,GEN_1139,2024-01-20,FAIL_005355,2024-05-22,123.0,1,1,-2,446.82,828.64,Oil
PM_011326,GEN_1139,2024-05-10,FAIL_005355,2024-05-22,12.0,1,0,17,457.89,828.64,Oil
PM_011327,GEN_1139,2024-07-25,FAIL_005357,2025-10-17,449.0,1,1,-2,674.79,1752.2,Oil
PM_011328,GEN_1139,2024-11-01,FAIL_005357,2025-10-17,350.0,1,0,14,540.53,1752.2,Oil
PM_011329,GEN_1139,2025-02-06,FAIL_005357,2025-10-17,253.0,1,0,9,699.18,1752.2,Oil
PM_011330,GEN_1139,2025-05-13,FAIL_005357,2025-10-17,157.0,1,0,9,384.35,1752.2,Oil
PM_011331,GEN_1139,2025-08-15,FAIL_005357,2025-10-17,63.0,1,1,-5,473.46,1752.2,Oil
PM_011332,GEN_1139,2025-12-04,FAIL_005358,2025-12-23,19.0,1,0,16,603.55,1443.41,Oil
PM_011333,GEN_1140,2023-03-25,FAIL_005359,2023-04-10,16.0,1,0,15,701.14,946.5,Cooling
PM_011334,GEN_1140,2023-06-28,FAIL_005362,2023-08-12,45.0,1,0,10,793.75,768.01,Starter
PM_011335,GEN_1140,2023-09-30,FAIL_005363,2024-02-08,131.0,1,0,13,574.54,1843.87,Starter
PM_011336,GEN_1140,2023-12-21,FAIL_005363,2024-02-08,49.0,1,1,4,697.42,1843.87,Starter
PM_011337,GEN_1140,2024-03-20,,,,0,1,-5,961.92,,
PM_011338,GEN_1140,2024-06-19,,,,0,1,7,438.97,,
PM_011339,GEN_1140,2024-10-10,,,,0,0,17,729.28,,
PM_011340,GEN_1140,2025-01-04,,,,0,1,-1,734.88,,
PM_011341,GEN_1140,2025-03-22,,,,0,1,-3,657.53,,
PM_011342,GEN_1140,2025-06-13,,,,0,1,1,468.45,,
PM_011343,GEN_1140,2025-09-06,,,,0,1,-5,450.88,,
PM_011344,GEN_1140,2025-12-27,,,,0,0,22,673.79,,
PM_011345,GEN_1141,2023-03-18,FAIL_005364,2024-07-03,473.0,1,1,-2,880.53,2364.64,Battery
PM_011346,GEN_1141,2023-09-11,FAIL_005364,2024-07-03,296.0,1,1,-2,938.05,2364.64,Battery
PM_011347,GEN_1141,2024-03-15,FAIL_005364,2024-07-03,110.0,1,0,8,253.69,2364.64,Battery
PM_011348,GEN_1141,2024-09-14,,,,0,0,13,831.17,,
PM_011349,GEN_1141,2025-03-09,,,,0,1,-5,515.73,,
PM_011350,GEN_1141,2025-09-12,,,,0,1,5,507.54,,
PM_011351,GEN_1142,2023-02-24,FAIL_005365,2023-09-19,207.0,1,1,-5,578.73,1434.42,Alternator
PM_011352,GEN_1142,2023-06-19,FAIL_005365,2023-09-19,92.0,1,1,3,751.34,1434.42,Alternator
PM_011353,GEN_1142,2023-11-04,FAIL_005366,2023-11-25,21.0,1,1,7,529.05,689.15,Fuel
PM_011354,GEN_1142,2024-03-14,FAIL_005367,2024-12-06,267.0,1,0,22,518.93,1118.37,Fuel
PM_011355,GEN_1142,2024-07-12,FAIL_005367,2024-12-06,147.0,1,1,2,767.48,1118.37,Fuel
PM_011356,GEN_1142,2024-11-08,FAIL_005367,2024-12-06,28.0,1,0,10,641.74,1118.37,Fuel
PM_011357,GEN_1142,2025-03-21,FAIL_005369,2025-04-22,32.0,1,0,9,693.88,655.31,Oil
PM_011358,GEN_1142,2025-07-27,,,,0,1,4,749.52,,
PM_011359,GEN_1142,2025-11-23,,,,0,1,4,654.98,,
PM_011360,GEN_1143,2023-03-05,FAIL_005371,2023-04-05,31.0,1,1,-5,724.4,936.17,Starter
PM_011361,GEN_1143,2023-07-15,FAIL_005372,2023-09-24,71.0,1,0,14,730.31,1053.05,Fuel
PM_011362,GEN_1143,2023-12-01,FAIL_005373,2024-01-16,46.0,1,0,12,497.33,1482.29,Oil
PM_011363,GEN_1143,2024-03-16,FAIL_005375,2025-10-28,591.0,1,1,-5,751.27,1446.2,Oil
PM_011364,GEN_1143,2024-07-29,FAIL_005375,2025-10-28,456.0,1,1,3,435.34,1446.2,Oil
PM_011365,GEN_1143,2024-11-26,FAIL_005375,2025-10-28,336.0,1,1,6,524.02,1446.2,Oil
PM_011366,GEN_1143,2025-03-29,FAIL_005375,2025-10-28,213.0,1,1,2,377.39,1446.2,Oil
PM_011367,GEN_1143,2025-08-24,FAIL_005375,2025-10-28,65.0,1,0,18,546.97,1446.2,Oil
PM_011368,GEN_1143,2025-12-30,,,,0,0,10,191.04,,
PM_011369,GEN_1144,2023-02-10,FAIL_005376,2023-05-05,84.0,1,1,6,599.89,2019.54,Oil
PM_011370,GEN_1144,2023-06-14,FAIL_005378,2024-08-30,443.0,1,1,-2,754.54,1125.48,Battery
PM_011371,GEN_1144,2023-10-22,FAIL_005378,2024-08-30,313.0,1,0,8,756.89,1125.48,Battery
PM_011372,GEN_1144,2024-02-27,FAIL_005378,2024-08-30,185.0,1,1,-2,742.95,1125.48,Battery
PM_011373,GEN_1144,2024-07-03,FAIL_005378,2024-08-30,58.0,1,1,1,663.07,1125.48,Battery
PM_011374,GEN_1144,2024-11-10,FAIL_005379,2024-12-18,38.0,1,1,-2,343.65,1239.58,Battery
PM_011375,GEN_1144,2025-03-07,FAIL_005380,2025-08-06,152.0,1,1,-5,941.68,901.82,Alternator
PM_011376,GEN_1144,2025-07-06,FAIL_005380,2025-08-06,31.0,1,1,-1,333.75,901.82,Alternator
PM_011377,GEN_1144,2025-11-09,,,,0,1,2,639.07,,
PM_011378,GEN_1145,2023-04-04,FAIL_005381,2023-09-28,177.0,1,1,3,555.55,1348.36,Oil
PM_011379,GEN_1145,2023-08-20,FAIL_005381,2023-09-28,39.0,1,0,10,482.4,1348.36,Oil
PM_011380,GEN_1145,2023-12-16,FAIL_005383,2025-05-10,511.0,1,1,6,691.96,924.54,Control Panel
PM_011381,GEN_1145,2024-04-10,FAIL_005383,2025-05-10,395.0,1,1,6,663.69,924.54,Control Panel
PM_011382,GEN_1145,2024-08-01,FAIL_005383,2025-05-10,282.0,1,1,-3,495.32,924.54,Control Panel
PM_011383,GEN_1145,2024-12-09,FAIL_005383,2025-05-10,152.0,1,1,-1,565.93,924.54,Control Panel
PM_011384,GEN_1145,2025-04-13,FAIL_005383,2025-05-10,27.0,1,0,10,619.7,924.54,Control Panel
PM_011385,GEN_1145,2025-08-13,FAIL_005385,2025-09-06,24.0,1,1,5,809.71,1985.59,Alternator
PM_011386,GEN_1145,2025-12-08,FAIL_005386,2025-12-29,21.0,1,1,5,660.59,1677.79,Battery
PM_011387,GEN_1146,2023-04-27,FAIL_005387,2024-09-30,522.0,1,1,5,732.96,1276.5,Cooling
PM_011388,GEN_1146,2023-08-20,FAIL_005387,2024-09-30,407.0,1,1,4,825.46,1276.5,Cooling
PM_011389,GEN_1146,2023-12-15,FAIL_005387,2024-09-30,290.0,1,1,4,534.46,1276.5,Cooling
PM_011390,GEN_1146,2024-04-24,FAIL_005387,2024-09-30,159.0,1,0,13,705.52,1276.5,Cooling
PM_011391,GEN_1146,2024-09-09,FAIL_005387,2024-09-30,21.0,1,0,17,584.46,1276.5,Cooling
PM_011392,GEN_1146,2025-01-19,FAIL_005389,2025-06-22,154.0,1,1,3,585.4,790.81,Control Panel
PM_011393,GEN_1146,2025-05-28,FAIL_005389,2025-06-22,25.0,1,1,3,609.92,790.81,Control Panel
PM_011394,GEN_1146,2025-10-12,,,,0,0,17,367.52,,
PM_011395,GEN_1147,2023-02-12,FAIL_005392,2023-06-27,135.0,1,1,-2,393.09,970.86,Battery
PM_011396,GEN_1147,2023-05-21,FAIL_005392,2023-06-27,37.0,1,1,-2,472.33,970.86,Battery
PM_011397,GEN_1147,2023-08-15,FAIL_005393,2023-09-30,46.0,1,1,4,665.96,661.92,Battery
PM_011398,GEN_1147,2023-11-09,FAIL_005394,2024-03-01,113.0,1,1,-5,622.8,545.33,Starter
PM_011399,GEN_1147,2024-02-13,FAIL_005394,2024-03-01,17.0,1,1,-5,571.8,545.33,Starter
PM_011400,GEN_1147,2024-05-05,FAIL_005395,2025-08-28,480.0,1,1,2,692.97,1260.64,Control Panel
PM_011401,GEN_1147,2024-07-26,FAIL_005395,2025-08-28,398.0,1,1,2,756.42,1260.64,Control Panel
PM_011402,GEN_1147,2024-10-31,FAIL_005395,2025-08-28,301.0,1,1,0,379.79,1260.64,Control Panel
PM_011403,GEN_1147,2025-01-17,FAIL_005395,2025-08-28,223.0,1,1,-1,652.41,1260.64,Control Panel
PM_011404,GEN_1147,2025-04-01,FAIL_005395,2025-08-28,149.0,1,1,-5,464.06,1260.64,Control Panel
PM_011405,GEN_1147,2025-07-03,FAIL_005395,2025-08-28,56.0,1,1,-4,674.36,1260.64,Control Panel
PM_011406,GEN_1147,2025-10-12,,,,0,1,-1,792.35,,
PM_011407,GEN_1148,2023-03-24,FAIL_005396,2024-08-14,509.0,1,1,2,559.14,947.43,Cooling
PM_011408,GEN_1148,2023-07-06,FAIL_005396,2024-08-14,405.0,1,1,2,1044.57,947.43,Cooling
PM_011409,GEN_1148,2023-10-03,FAIL_005396,2024-08-14,316.0,1,1,3,713.6,947.43,Cooling
PM_011410,GEN_1148,2024-01-23,FAIL_005396,2024-08-14,204.0,1,0,18,492.66,947.43,Cooling
PM_011411,GEN_1148,2024-04-11,FAIL_005396,2024-08-14,125.0,1,1,-1,723.45,947.43,Cooling
PM_011412,GEN_1148,2024-08-02,FAIL_005396,2024-08-14,12.0,1,0,15,723.99,947.43,Cooling
PM_011413,GEN_1148,2024-10-26,,,,0,1,3,547.22,,
PM_011414,GEN_1148,2025-02-06,,,,0,1,5,864.72,,
PM_011415,GEN_1148,2025-05-06,,,,0,1,-4,1006.08,,
PM_011416,GEN_1148,2025-08-09,,,,0,0,11,904.99,,
PM_011417,GEN_1148,2025-11-30,,,,0,0,15,750.02,,
PM_011418,GEN_1149,2023-01-17,FAIL_005397,2024-10-11,633.0,1,1,7,379.33,260.61,Battery
PM_011419,GEN_1149,2023-04-01,FAIL_005397,2024-10-11,559.0,1,1,-5,1167.27,260.61,Battery
PM_011420,GEN_1149,2023-07-14,FAIL_005397,2024-10-11,455.0,1,1,7,344.82,260.61,Battery
PM_011421,GEN_1149,2023-09-30,FAIL_005397,2024-10-11,377.0,1,1,-5,619.48,260.61,Battery
PM_011422,GEN_1149,2023-12-22,FAIL_005397,2024-10-11,294.0,1,1,-2,599.78,260.61,Battery
PM_011423,GEN_1149,2024-03-13,FAIL_005397,2024-10-11,212.0,1,1,-5,665.49,260.61,Battery
PM_011424,GEN_1149,2024-06-07,FAIL_005397,2024-10-11,126.0,1,1,-5,448.64,260.61,Battery
PM_011425,GEN_1149,2024-09-09,FAIL_005397,2024-10-11,32.0,1,0,8,875.46,260.61,Battery
PM_011426,GEN_1149,2024-12-14,FAIL_005399,2025-08-30,259.0,1,1,0,923.88,2134.25,Cooling
PM_011427,GEN_1149,2025-04-04,FAIL_005399,2025-08-30,148.0,1,0,10,910.19,2134.25,Cooling
PM_011428,GEN_1149,2025-07-27,FAIL_005399,2025-08-30,34.0,1,0,18,483.62,2134.25,Cooling
PM_011429,GEN_1149,2025-11-09,,,,0,0,15,253.44,,
PM_011430,GEN_1150,2023-03-05,FAIL_005400,2023-10-17,226.0,1,1,7,700.89,1004.68,Battery
PM_011431,GEN_1150,2023-05-19,FAIL_005400,2023-10-17,151.0,1,1,-5,664.14,1004.68,Battery
PM_011432,GEN_1150,2023-08-30,FAIL_005400,2023-10-17,48.0,1,0,10,731.3,1004.68,Battery
PM_011433,GEN_1150,2023-12-15,FAIL_005401,2024-01-23,39.0,1,0,10,697.16,1491.63,Battery
PM_011434,GEN_1150,2024-02-26,FAIL_005402,2024-04-08,42.0,1,1,-5,714.19,1385.15,Starter
PM_011435,GEN_1150,2024-05-28,FAIL_005404,2025-01-09,226.0,1,1,-3,648.17,861.99,Oil
PM_011436,GEN_1150,2024-09-10,FAIL_005404,2025-01-09,121.0,1,0,10,530.69,861.99,Oil
PM_011437,GEN_1150,2024-12-17,FAIL_005404,2025-01-09,23.0,1,1,2,250.93,861.99,Oil
PM_011438,GEN_1150,2025-03-09,,,,0,1,2,678.95,,
PM_011439,GEN_1150,2025-05-25,,,,0,1,-5,780.03,,
PM_011440,GEN_1150,2025-08-17,,,,0,1,-5,508.57,,
PM_011441,GEN_1150,2025-11-05,,,,0,1,-5,957.09,,
PM_011442,GEN_1151,2023-02-18,FAIL_005405,2023-03-10,20.0,1,0,10,437.44,856.97,Battery
PM_011443,GEN_1151,2023-05-18,FAIL_005407,2023-06-05,18.0,1,0,8,582.33,783.97,Alternator
PM_011444,GEN_1151,2023-08-16,FAIL_005409,2024-07-03,322.0,1,1,-1,574.84,1073.24,Control Panel
PM_011445,GEN_1151,2023-11-16,FAIL_005409,2024-07-03,230.0,1,1,4,423.6,1073.24,Control Panel
PM_011446,GEN_1151,2024-02-15,FAIL_005409,2024-07-03,139.0,1,0,9,480.8,1073.24,Control Panel
PM_011447,GEN_1151,2024-05-03,FAIL_005409,2024-07-03,61.0,1,1,-5,612.52,1073.24,Control Panel
PM_011448,GEN_1151,2024-07-18,FAIL_005410,2024-08-13,26.0,1,1,-4,557.62,634.37,Oil
PM_011449,GEN_1151,2024-10-21,FAIL_005412,2025-02-24,126.0,1,1,-3,398.21,526.64,Cooling
PM_011450,GEN_1151,2025-01-23,FAIL_005412,2025-02-24,32.0,1,1,-5,617.17,526.64,Cooling
PM_011451,GEN_1151,2025-05-04,FAIL_005414,2025-06-22,49.0,1,1,-1,509.82,1368.24,Cooling
PM_011452,GEN_1151,2025-07-17,FAIL_005415,2025-09-22,67.0,1,1,-5,802.91,1838.26,Oil
PM_011453,GEN_1151,2025-10-20,,,,0,1,0,476.14,,
PM_011454,GEN_1152,2023-04-03,FAIL_005416,2023-05-02,29.0,1,0,14,632.68,755.53,Control Panel
PM_011455,GEN_1152,2023-06-27,FAIL_005418,2024-03-14,261.0,1,1,-5,646.27,1335.34,Oil
PM_011456,GEN_1152,2023-10-01,FAIL_005418,2024-03-14,165.0,1,0,10,471.62,1335.34,Oil
PM_011457,GEN_1152,2024-01-01,FAIL_005418,2024-03-14,73.0,1,1,4,568.76,1335.34,Oil
PM_011458,GEN_1152,2024-04-14,FAIL_005419,2025-02-24,316.0,1,1,5,482.43,760.09,Cooling
PM_011459,GEN_1152,2024-08-07,FAIL_005419,2025-02-24,201.0,1,0,16,559.71,760.09,Cooling
PM_011460,GEN_1152,2024-10-30,FAIL_005419,2025-02-24,117.0,1,1,-5,641.53,760.09,Cooling
PM_011461,GEN_1152,2025-02-09,FAIL_005419,2025-02-24,15.0,1,0,17,619.42,760.09,Cooling
PM_011462,GEN_1152,2025-05-05,FAIL_005420,2025-09-21,139.0,1,1,3,1128.14,677.35,Cooling
PM_011463,GEN_1152,2025-08-23,FAIL_005420,2025-09-21,29.0,1,0,10,776.34,677.35,Cooling
PM_011464,GEN_1152,2025-11-07,,,,0,1,-5,314.11,,
PM_011465,GEN_1153,2023-03-29,FAIL_005422,2023-12-29,275.0,1,0,15,511.4,2050.07,Control Panel
PM_011466,GEN_1153,2023-10-11,FAIL_005422,2023-12-29,79.0,1,0,11,381.88,2050.07,Control Panel
PM_011467,GEN_1153,2024-04-03,FAIL_005423,2025-11-17,593.0,1,1,4,525.41,448.73,Fuel
PM_011468,GEN_1153,2024-10-07,FAIL_005423,2025-11-17,406.0,1,1,6,459.43,448.73,Fuel
PM_011469,GEN_1153,2025-04-09,FAIL_005423,2025-11-17,222.0,1,0,11,857.08,448.73,Fuel
PM_011470,GEN_1153,2025-09-28,FAIL_005423,2025-11-17,50.0,1,1,-1,657.72,448.73,Fuel
PM_011471,GEN_1154,2023-01-24,FAIL_005424,2024-04-07,439.0,1,1,-5,825.5,2224.0,Cooling
PM_011472,GEN_1154,2023-05-23,FAIL_005424,2024-04-07,320.0,1,0,8,429.35,2224.0,Cooling
PM_011473,GEN_1154,2023-09-19,FAIL_005424,2024-04-07,201.0,1,1,2,896.19,2224.0,Cooling
PM_011474,GEN_1154,2024-01-27,FAIL_005424,2024-04-07,71.0,1,1,3,490.75,2224.0,Cooling
PM_011475,GEN_1154,2024-05-28,FAIL_005425,2025-09-19,479.0,1,1,2,563.78,2235.32,Cooling
PM_011476,GEN_1154,2024-10-06,FAIL_005425,2025-09-19,348.0,1,1,4,727.23,2235.32,Cooling
PM_011477,GEN_1154,2025-02-05,FAIL_005425,2025-09-19,226.0,1,1,-1,926.5,2235.32,Cooling
PM_011478,GEN_1154,2025-06-01,FAIL_005425,2025-09-19,110.0,1,1,7,811.48,2235.32,Cooling
PM_011479,GEN_1154,2025-10-05,,,,0,1,-5,753.12,,
PM_011480,GEN_1155,2023-04-04,FAIL_005426,2023-05-09,35.0,1,1,5,889.31,2103.29,Oil
PM_011481,GEN_1155,2023-07-10,FAIL_005428,2023-10-18,100.0,1,1,-2,380.13,1325.52,Alternator
PM_011482,GEN_1155,2023-09-23,FAIL_005428,2023-10-18,25.0,1,1,-5,294.33,1325.52,Alternator
