pm_event_id,asset_id,scheduled_date,completed_date,pm_date,pm_type,status,delay_days,ontime_flag,priority,labor_hours,labor_cost,material_cost,other_costs,total_cost,age_years_at_pm,region,environment_type,model
PM_008544,GEN_0860,2024-05-05,2024-05-05,2024-05-05,Oil & Filter,Completed,0,1,Normal,4.91,307.36,25.0,39.49,371.85,1.08,South,Coastal,KOH-400
PM_008545,GEN_0860,2024-08-04,2024-08-31,2024-08-31,Load Bank Test,Completed,27,0,Normal,9.71,610.39,99.91,21.6,731.9,1.4,South,Coastal,KOH-400
PM_008546,GEN_0860,2024-12-02,2024-12-22,2024-12-22,Load Bank Test,Completed,20,0,Normal,8.12,527.12,155.37,12.34,694.83,1.71,South,Coastal,KOH-400
PM_008547,GEN_0860,2025-03-11,2025-03-10,2025-03-10,Quarterly Service,Completed,-1,1,Normal,1.64,149.3,275.43,70.34,495.07,1.92,South,Coastal,KOH-400
PM_008548,GEN_0860,2025-05-29,2025-06-05,2025-06-05,Routine Inspection,Completed,7,1,Normal,7.6,661.34,150.55,75.9,887.79,2.16,South,Coastal,KOH-400
PM_008549,GEN_0860,2025-09-13,2025-09-12,2025-09-12,Load Bank Test,Completed,-1,1,Normal,5.95,383.32,202.2,52.47,637.99,2.43,South,Coastal,KOH-400
PM_008550,GEN_0860,2025-12-22,2026-01-19,2026-01-19,Routine Inspection,Completed,28,0,Normal,6.5,404.78,248.12,26.12,679.02,2.78,South,Coastal,KOH-400
PM_008551,GEN_0861,2023-03-08,2023-03-31,2023-03-31,Routine Inspection,Completed,23,0,Normal,6.41,457.34,174.99,92.74,725.07,0.54,South,Coastal,KOH-400
PM_008552,GEN_0861,2023-07-11,2023-07-24,2023-07-24,Routine Inspection,Completed,13,0,Normal,3.1,269.79,137.07,0.0,406.86,0.86,South,Coastal,KOH-400
PM_008553,GEN_0861,2023-10-30,2023-10-31,2023-10-31,Routine Inspection,Completed,1,1,Normal,6.96,597.44,156.37,29.18,782.99,1.13,South,Coastal,KOH-400
PM_008554,GEN_0861,2024-01-17,2024-02-06,2024-02-06,Routine Inspection,Completed,20,0,Normal,6.66,419.54,154.18,29.64,603.36,1.4,South,Coastal,KOH-400
PM_008555,GEN_0861,2024-05-09,2024-05-26,2024-05-26,Oil & Filter,Completed,17,0,Normal,8.64,708.44,135.25,80.32,924.01,1.7,South,Coastal,KOH-400
PM_008556,GEN_0861,2024-08-22,2024-08-17,2024-08-17,Routine Inspection,Completed,-5,1,Normal,7.4,580.0,112.73,72.91,765.64,1.93,South,Coastal,KOH-400
PM_008557,GEN_0861,2024-11-22,2024-12-02,2024-12-02,Load Bank Test,Completed,10,0,Normal,3.59,323.71,224.27,44.95,592.93,2.22,South,Coastal,KOH-400
PM_008558,GEN_0861,2025-03-10,2025-03-16,2025-03-16,Oil & Filter,Completed,6,1,Normal,4.9,366.64,90.21,37.63,494.48,2.51,South,Coastal,KOH-400
PM_008559,GEN_0861,2025-06-12,2025-06-25,2025-06-25,Quarterly Service,Completed,13,0,Normal,7.88,708.27,188.88,2.87,900.02,2.78,South,Coastal,KOH-400
PM_008560,GEN_0861,2025-09-13,2025-09-08,2025-09-08,Load Bank Test,Completed,-5,1,Normal,7.66,493.42,60.0,0.0,553.42,2.99,South,Coastal,KOH-400
PM_008561,GEN_0861,2025-11-30,2025-11-25,2025-11-25,Quarterly Service,Completed,-5,1,Normal,6.44,488.88,127.91,0.0,616.79,3.2,South,Coastal,KOH-400
PM_008562,GEN_0862,2023-02-22,2023-02-25,2023-02-25,Quarterly Service,Completed,3,1,Normal,5.3,463.9,66.06,17.22,547.18,0.75,Central,Rural,GENX-550
PM_008563,GEN_0862,2023-05-14,2023-05-14,2023-05-14,Routine Inspection,Completed,0,1,Normal,5.89,351.95,163.72,0.0,515.67,0.97,Central,Rural,GENX-550
PM_008564,GEN_0862,2023-08-02,2023-08-20,2023-08-20,Load Bank Test,Completed,18,0,Normal,6.09,502.47,123.25,17.22,642.94,1.23,Central,Rural,GENX-550
PM_008565,GEN_0862,2023-11-23,2023-12-01,2023-12-01,Load Bank Test,Completed,8,0,Normal,5.75,436.07,262.35,31.55,729.97,1.52,Central,Rural,GENX-550
PM_008566,GEN_0862,2024-03-06,2024-03-31,2024-03-31,Quarterly Service,Completed,25,0,Normal,5.04,296.21,280.94,46.38,623.53,1.85,Central,Rural,GENX-550
PM_008567,GEN_0862,2024-06-19,2024-06-26,2024-06-26,Quarterly Service,Completed,7,1,Normal,5.81,438.41,125.58,68.63,632.62,2.09,Central,Rural,GENX-550
PM_008568,GEN_0862,2024-09-27,2024-09-29,2024-09-29,Oil & Filter,Completed,2,1,Normal,3.9,269.65,99.27,69.33,438.25,2.35,Central,Rural,GENX-550
PM_008569,GEN_0862,2024-12-27,2024-12-28,2024-12-28,Oil & Filter,Completed,1,1,Normal,6.23,540.46,139.8,20.19,700.45,2.59,Central,Rural,GENX-550
PM_008570,GEN_0862,2025-04-04,2025-04-13,2025-04-13,Quarterly Service,Completed,9,0,Normal,7.45,626.39,89.52,82.6,798.51,2.88,Central,Rural,GENX-550
PM_008571,GEN_0862,2025-07-16,2025-07-23,2025-07-23,Quarterly Service,Completed,7,1,Normal,4.88,452.43,289.54,6.53,748.5,3.16,Central,Rural,GENX-550
PM_008572,GEN_0862,2025-10-24,2025-11-07,2025-11-07,Quarterly Service,Completed,14,0,Normal,4.18,241.72,226.42,3.4,471.54,3.45,Central,Rural,GENX-550
PM_008573,GEN_0863,2023-02-14,2023-02-13,2023-02-13,Quarterly Service,Completed,-1,1,Normal,4.4,250.36,209.15,15.85,475.36,0.18,East,Urban,MTU-480
PM_008574,GEN_0863,2023-08-03,2023-08-05,2023-08-05,Routine Inspection,Completed,2,1,Normal,6.24,387.6,120.71,71.37,579.68,0.66,East,Urban,MTU-480
PM_008575,GEN_0863,2024-01-22,2024-01-29,2024-01-29,Quarterly Service,Completed,7,1,Normal,5.36,496.7,150.86,38.62,686.18,1.14,East,Urban,MTU-480
PM_008576,GEN_0863,2024-07-24,2024-07-20,2024-07-20,Load Bank Test,Completed,-4,1,Normal,3.89,256.34,209.67,60.81,526.82,1.62,East,Urban,MTU-480
PM_008577,GEN_0863,2025-01-24,2025-01-30,2025-01-30,Routine Inspection,Completed,6,1,Normal,7.9,461.57,85.35,36.04,582.96,2.15,East,Urban,MTU-480
PM_008578,GEN_0863,2025-07-26,2025-07-21,2025-07-21,Routine Inspection,Completed,-5,1,Normal,7.1,510.16,209.82,45.9,765.88,2.62,East,Urban,MTU-480
PM_008579,GEN_0864,2023-03-09,2023-03-15,2023-03-15,Load Bank Test,Completed,6,1,High,5.48,415.16,304.19,43.63,762.98,7.18,Central,Urban,CAT-450
PM_008580,GEN_0864,2023-06-03,2023-06-03,2023-06-03,Load Bank Test,Completed,0,1,High,7.07,629.31,225.03,2.66,857.0,7.4,Central,Urban,CAT-450
PM_008581,GEN_0864,2023-08-26,2023-09-07,2023-09-07,Quarterly Service,Completed,12,0,High,4.5,367.62,178.04,0.0,545.66,7.66,Central,Urban,CAT-450
PM_008582,GEN_0864,2023-12-12,2023-12-18,2023-12-18,Routine Inspection,Completed,6,1,High,7.58,574.77,291.68,42.01,908.46,7.94,Central,Urban,CAT-450
PM_008583,GEN_0864,2024-03-26,2024-04-08,2024-04-08,Quarterly Service,Completed,13,0,High,4.22,337.93,210.23,30.96,579.12,8.25,Central,Urban,CAT-450
PM_008584,GEN_0864,2024-07-01,2024-07-03,2024-07-03,Routine Inspection,Completed,2,1,High,7.03,542.33,132.57,77.87,752.77,8.48,Central,Urban,CAT-450
PM_008585,GEN_0864,2024-09-25,2024-09-20,2024-09-20,Routine Inspection,Completed,-5,1,High,7.47,441.56,51.49,58.14,551.19,8.7,Central,Urban,CAT-450
PM_008586,GEN_0864,2024-12-11,2024-12-23,2024-12-23,Load Bank Test,Completed,12,0,High,3.67,245.0,158.81,5.94,409.75,8.96,Central,Urban,CAT-450
PM_008587,GEN_0864,2025-03-11,2025-03-06,2025-03-06,Load Bank Test,Completed,-5,1,High,4.65,321.79,252.21,51.43,625.43,9.16,Central,Urban,CAT-450
PM_008588,GEN_0864,2025-05-28,2025-06-03,2025-06-03,Oil & Filter,Completed,6,1,High,3.02,249.53,133.74,37.11,420.38,9.4,Central,Urban,CAT-450
PM_008589,GEN_0864,2025-09-12,2025-09-28,2025-09-28,Routine Inspection,Completed,16,0,High,7.34,560.93,229.65,25.51,816.09,9.72,Central,Urban,CAT-450
PM_008590,GEN_0864,2025-12-24,2025-12-19,2025-12-19,Oil & Filter,Completed,-5,1,High,8.74,688.09,93.09,0.0,781.18,9.94,Central,Urban,CAT-450
PM_008591,GEN_0865,2023-03-03,2023-02-26,2023-02-26,Quarterly Service,Completed,-5,1,High,6.69,401.62,113.47,53.73,568.82,6.42,South,Cold,MTU-480
PM_008592,GEN_0865,2023-05-30,2023-06-22,2023-06-22,Load Bank Test,Completed,23,0,High,5.97,539.98,186.06,17.9,743.94,6.74,South,Cold,MTU-480
PM_008593,GEN_0865,2023-09-18,2023-10-08,2023-10-08,Quarterly Service,Completed,20,0,High,7.62,661.55,210.56,41.0,913.11,7.04,South,Cold,MTU-480
PM_008594,GEN_0865,2024-01-12,2024-01-19,2024-01-19,Routine Inspection,Completed,7,1,High,5.3,382.88,216.25,0.0,599.13,7.32,South,Cold,MTU-480
PM_008595,GEN_0865,2024-04-22,2024-04-17,2024-04-17,Load Bank Test,Completed,-5,1,High,6.32,394.53,202.86,28.92,626.31,7.56,South,Cold,MTU-480
PM_008596,GEN_0865,2024-07-26,2024-07-21,2024-07-21,Load Bank Test,Completed,-5,1,High,6.68,596.7,25.0,15.28,636.98,7.82,South,Cold,MTU-480
PM_008597,GEN_0865,2024-10-15,2024-10-14,2024-10-14,Oil & Filter,Completed,-1,1,High,5.12,482.8,147.49,46.97,677.26,8.05,South,Cold,MTU-480
PM_008598,GEN_0865,2025-01-03,2024-12-29,2024-12-29,Routine Inspection,Completed,-5,1,High,8.29,683.65,192.31,15.13,891.09,8.26,South,Cold,MTU-480
PM_008599,GEN_0865,2025-03-31,2025-04-05,2025-04-05,Load Bank Test,Completed,5,1,High,5.12,339.77,245.01,57.99,642.77,8.53,South,Cold,MTU-480
PM_008600,GEN_0865,2025-06-23,2025-07-07,2025-07-07,Oil & Filter,Completed,14,0,High,3.22,244.02,42.63,63.09,349.74,8.78,South,Cold,MTU-480
PM_008601,GEN_0865,2025-10-05,2025-10-05,2025-10-05,Quarterly Service,Completed,0,1,High,5.6,427.73,71.41,0.0,499.14,9.03,South,Cold,MTU-480
PM_008602,GEN_0866,2023-02-07,2023-02-05,2023-02-05,Load Bank Test,Completed,-2,1,High,5.43,353.36,106.45,33.23,493.04,0.1,East,Hot-Dry,KOH-400
PM_008603,GEN_0866,2023-04-27,2023-05-06,2023-05-06,Oil & Filter,Completed,9,0,High,10.17,635.3,161.75,11.6,808.65,0.1,East,Hot-Dry,KOH-400
PM_008604,GEN_0866,2023-08-04,2023-08-07,2023-08-07,Oil & Filter,Completed,3,1,High,1.67,107.98,272.5,57.87,438.35,0.1,East,Hot-Dry,KOH-400
PM_008605,GEN_0866,2023-11-06,2023-11-15,2023-11-15,Load Bank Test,Completed,9,0,High,5.02,350.26,310.31,7.99,668.56,0.37,East,Hot-Dry,KOH-400
PM_008606,GEN_0866,2024-02-24,2024-02-24,2024-02-24,Routine Inspection,Completed,0,1,High,6.01,550.52,157.82,63.75,772.09,0.65,East,Hot-Dry,KOH-400
PM_008607,GEN_0866,2024-05-17,2024-05-19,2024-05-19,Oil & Filter,Completed,2,1,High,4.01,269.77,196.52,12.27,478.56,0.88,East,Hot-Dry,KOH-400
PM_008608,GEN_0866,2024-08-16,2024-08-13,2024-08-13,Load Bank Test,Completed,-3,1,High,5.52,368.15,183.05,15.73,566.93,1.12,East,Hot-Dry,KOH-400
PM_008609,GEN_0866,2024-10-31,2024-11-14,2024-11-14,Oil & Filter,Completed,14,0,High,4.19,235.72,342.7,51.41,629.83,1.37,East,Hot-Dry,KOH-400
PM_008610,GEN_0866,2025-02-01,2025-02-12,2025-02-12,Oil & Filter,Completed,11,0,High,4.8,402.38,60.73,34.45,497.56,1.62,East,Hot-Dry,KOH-400
PM_008611,GEN_0866,2025-05-24,2025-05-28,2025-05-28,Quarterly Service,Completed,4,1,High,4.24,372.98,106.62,21.78,501.38,1.91,East,Hot-Dry,KOH-400
PM_008612,GEN_0866,2025-08-28,2025-09-11,2025-09-11,Load Bank Test,Completed,14,0,High,7.61,675.22,51.11,55.08,781.41,2.2,East,Hot-Dry,KOH-400
PM_008613,GEN_0866,2025-12-22,2025-12-30,2025-12-30,Quarterly Service,Completed,8,0,High,4.06,290.1,88.7,30.74,409.54,2.5,East,Hot-Dry,KOH-400
PM_008614,GEN_0867,2023-01-30,2023-02-13,2023-02-13,Load Bank Test,Completed,14,0,Normal,6.55,534.07,157.28,60.15,751.5,0.87,West,Urban,KOH-400
PM_008615,GEN_0867,2023-06-24,2023-07-03,2023-07-03,Quarterly Service,Completed,9,0,Normal,6.0,548.89,146.29,1.86,697.04,1.25,West,Urban,KOH-400
PM_008616,GEN_0867,2023-11-04,2023-11-12,2023-11-12,Oil & Filter,Completed,8,0,Normal,1.5,93.92,276.69,53.12,423.73,1.61,West,Urban,KOH-400
PM_008617,GEN_0867,2024-02-29,2024-03-03,2024-03-03,Quarterly Service,Completed,3,1,Normal,5.55,318.16,259.43,0.0,577.59,1.92,West,Urban,KOH-400
PM_008618,GEN_0867,2024-07-06,2024-07-06,2024-07-06,Load Bank Test,Completed,0,1,Normal,7.12,491.31,216.96,59.11,767.38,2.26,West,Urban,KOH-400
PM_008619,GEN_0867,2024-11-11,2024-11-09,2024-11-09,Routine Inspection,Completed,-2,1,Normal,5.46,340.83,97.82,38.55,477.2,2.6,West,Urban,KOH-400
PM_008620,GEN_0867,2025-03-12,2025-03-17,2025-03-17,Load Bank Test,Completed,5,1,Normal,5.26,330.63,38.59,65.68,434.9,2.95,West,Urban,KOH-400
PM_008621,GEN_0867,2025-07-08,2025-07-20,2025-07-20,Quarterly Service,Completed,12,0,Normal,6.43,383.63,202.58,24.85,611.06,3.3,West,Urban,KOH-400
PM_008622,GEN_0867,2025-11-08,2025-11-26,2025-11-26,Routine Inspection,Completed,18,0,Normal,5.14,431.14,203.65,1.27,636.06,3.65,West,Urban,KOH-400
PM_008623,GEN_0868,2023-02-27,2023-03-01,2023-03-01,Quarterly Service,Completed,2,1,High,7.51,690.19,203.68,51.17,945.04,2.69,West,Cold,KOH-400
PM_008624,GEN_0868,2023-09-06,2023-09-01,2023-09-01,Load Bank Test,Completed,-5,1,High,3.63,273.65,224.96,50.11,548.72,3.2,West,Cold,KOH-400
PM_008625,GEN_0868,2024-02-23,2024-02-28,2024-02-28,Quarterly Service,Completed,5,1,High,5.37,317.48,170.85,0.0,488.33,3.69,West,Cold,KOH-400
PM_008626,GEN_0868,2024-09-05,2024-08-31,2024-08-31,Load Bank Test,Completed,-5,1,High,6.74,562.42,361.18,72.6,996.2,4.2,West,Cold,KOH-400
PM_008627,GEN_0868,2025-02-20,2025-03-01,2025-03-01,Routine Inspection,Completed,9,0,High,7.41,407.6,125.56,31.88,565.04,4.7,West,Cold,KOH-400
PM_008628,GEN_0868,2025-09-06,2025-09-25,2025-09-25,Quarterly Service,Completed,19,0,High,2.15,164.37,70.97,35.69,271.03,5.26,West,Cold,KOH-400
PM_008629,GEN_0869,2023-01-07,2023-01-03,2023-01-03,Quarterly Service,Completed,-4,1,Normal,3.51,303.81,193.17,40.54,537.52,0.1,West,Cold,CAT-450
PM_008630,GEN_0869,2023-04-02,2023-04-03,2023-04-03,Quarterly Service,Completed,1,1,Normal,5.25,306.31,113.52,47.35,467.18,0.1,West,Cold,CAT-450
PM_008631,GEN_0869,2023-07-02,2023-07-20,2023-07-20,Load Bank Test,Completed,18,0,Normal,5.32,383.26,107.89,43.12,534.27,0.1,West,Cold,CAT-450
PM_008632,GEN_0869,2023-10-30,2023-11-09,2023-11-09,Oil & Filter,Completed,10,0,Normal,8.33,534.26,188.44,38.08,760.78,0.1,West,Cold,CAT-450
PM_008633,GEN_0869,2024-01-27,2024-01-31,2024-01-31,Oil & Filter,Completed,4,1,Normal,5.94,419.93,57.32,66.06,543.31,0.1,West,Cold,CAT-450
PM_008634,GEN_0869,2024-05-07,2024-05-24,2024-05-24,Oil & Filter,Completed,17,0,Normal,4.08,340.77,203.11,48.59,592.47,0.1,West,Cold,CAT-450
PM_008635,GEN_0869,2024-08-24,2024-08-19,2024-08-19,Routine Inspection,Completed,-5,1,Normal,5.21,338.76,140.72,13.15,492.63,0.27,West,Cold,CAT-450
PM_008636,GEN_0869,2024-11-23,2024-11-28,2024-11-28,Quarterly Service,Completed,5,1,Normal,3.03,214.5,324.5,36.05,575.05,0.55,West,Cold,CAT-450
PM_008637,GEN_0869,2025-03-01,2025-03-20,2025-03-20,Quarterly Service,Completed,19,0,Normal,4.29,274.22,50.27,12.84,337.33,0.85,West,Cold,CAT-450
PM_008638,GEN_0869,2025-06-24,2025-07-03,2025-07-03,Quarterly Service,Completed,9,0,Normal,5.41,312.92,285.53,80.38,678.83,1.14,West,Cold,CAT-450
PM_008639,GEN_0869,2025-09-25,2025-09-22,2025-09-22,Quarterly Service,Completed,-3,1,Normal,7.17,482.38,106.86,19.2,608.44,1.36,West,Cold,CAT-450
PM_008640,GEN_0869,2025-12-29,2025-12-24,2025-12-24,Routine Inspection,Completed,-5,1,Normal,5.28,390.54,145.84,17.88,554.26,1.62,West,Cold,CAT-450
PM_008641,GEN_0870,2023-02-15,2023-02-13,2023-02-13,Load Bank Test,Completed,-2,1,Normal,3.68,331.32,179.26,4.02,514.6,3.4,West,Urban,CUM-500
PM_008642,GEN_0870,2023-05-02,2023-05-13,2023-05-13,Oil & Filter,Completed,11,0,Normal,7.57,633.9,164.97,42.14,841.01,3.64,West,Urban,CUM-500
PM_008643,GEN_0870,2023-07-31,2023-08-04,2023-08-04,Oil & Filter,Completed,4,1,Normal,3.93,317.5,128.55,38.25,484.3,3.87,West,Urban,CUM-500
PM_008644,GEN_0870,2023-10-25,2023-10-27,2023-10-27,Load Bank Test,Completed,2,1,Normal,5.0,316.34,222.51,0.0,538.85,4.1,West,Urban,CUM-500
PM_008645,GEN_0870,2024-01-19,2024-01-26,2024-01-26,Load Bank Test,Completed,7,1,Normal,5.13,462.07,192.27,36.02,690.36,4.35,West,Urban,CUM-500
PM_008646,GEN_0870,2024-05-06,2024-05-15,2024-05-15,Quarterly Service,Completed,9,0,Normal,3.16,221.21,156.28,22.63,400.12,4.65,West,Urban,CUM-500
PM_008647,GEN_0870,2024-08-04,2024-08-14,2024-08-14,Load Bank Test,Completed,10,0,Normal,5.15,347.14,50.11,71.41,468.66,4.9,West,Urban,CUM-500
PM_008648,GEN_0870,2024-11-12,2024-11-15,2024-11-15,Load Bank Test,Completed,3,1,Normal,3.96,360.55,273.88,26.84,661.27,5.15,West,Urban,CUM-500
PM_008649,GEN_0870,2025-02-01,2025-02-04,2025-02-04,Load Bank Test,Completed,3,1,Normal,4.77,402.83,341.99,43.3,788.12,5.37,West,Urban,CUM-500
PM_008650,GEN_0870,2025-05-14,2025-05-09,2025-05-09,Routine Inspection,Completed,-5,1,Normal,6.16,431.63,157.68,26.95,616.26,5.63,West,Urban,CUM-500
PM_008651,GEN_0870,2025-07-28,2025-07-31,2025-07-31,Routine Inspection,Completed,3,1,Normal,6.35,429.64,196.58,62.13,688.35,5.86,West,Urban,CUM-500
PM_008652,GEN_0870,2025-11-03,2025-11-07,2025-11-07,Load Bank Test,Completed,4,1,Normal,3.13,295.5,168.73,13.97,478.2,6.13,West,Urban,CUM-500
PM_008653,GEN_0871,2023-02-04,2023-02-27,2023-02-27,Routine Inspection,Completed,23,0,Normal,8.52,544.8,159.76,63.22,767.78,6.39,Central,Urban,CUM-500
PM_008654,GEN_0871,2023-06-07,2023-06-16,2023-06-16,Load Bank Test,Completed,9,0,Normal,1.5,96.06,42.5,82.19,220.75,6.69,Central,Urban,CUM-500
PM_008655,GEN_0871,2023-09-07,2023-09-28,2023-09-28,Quarterly Service,Completed,21,0,Normal,5.93,493.24,205.07,78.51,776.82,6.98,Central,Urban,CUM-500
PM_008656,GEN_0871,2023-12-30,2024-01-02,2024-01-02,Quarterly Service,Completed,3,1,Normal,5.22,461.62,253.64,57.84,773.1,7.24,Central,Urban,CUM-500
PM_008657,GEN_0871,2024-04-01,2024-03-27,2024-03-27,Quarterly Service,Completed,-5,1,Normal,8.28,591.36,196.2,13.73,801.29,7.47,Central,Urban,CUM-500
PM_008658,GEN_0871,2024-06-19,2024-06-24,2024-06-24,Routine Inspection,Completed,5,1,Normal,3.38,247.02,25.0,42.16,314.18,7.72,Central,Urban,CUM-500
PM_008659,GEN_0871,2024-10-04,2024-10-14,2024-10-14,Routine Inspection,Completed,10,0,Normal,9.24,754.7,201.39,37.07,993.16,8.02,Central,Urban,CUM-500
PM_008660,GEN_0871,2025-01-05,2025-01-25,2025-01-25,Routine Inspection,Completed,20,0,Normal,2.19,201.25,256.71,0.0,457.96,8.3,Central,Urban,CUM-500
PM_008661,GEN_0871,2025-04-21,2025-04-16,2025-04-16,Routine Inspection,Completed,-5,1,Normal,8.58,589.8,194.85,66.63,851.28,8.53,Central,Urban,CUM-500
PM_008662,GEN_0871,2025-07-13,2025-07-23,2025-07-23,Oil & Filter,Completed,10,0,Normal,4.38,354.05,27.72,63.01,444.78,8.79,Central,Urban,CUM-500
PM_008663,GEN_0871,2025-10-24,2025-11-04,2025-11-04,Routine Inspection,Completed,11,0,Normal,4.32,382.52,336.36,64.07,782.95,9.08,Central,Urban,CUM-500
PM_008664,GEN_0872,2023-03-30,2023-04-05,2023-04-05,Oil & Filter,Completed,6,1,High,5.31,437.57,45.59,40.94,524.1,7.23,West,Rural,KOH-400
PM_008665,GEN_0872,2023-07-12,2023-07-21,2023-07-21,Quarterly Service,Completed,9,0,High,5.38,366.72,303.0,45.82,715.54,7.52,West,Rural,KOH-400
PM_008666,GEN_0872,2023-10-19,2023-10-22,2023-10-22,Routine Inspection,Completed,3,1,High,5.32,447.8,336.71,5.54,790.05,7.78,West,Rural,KOH-400
PM_008667,GEN_0872,2024-01-10,2024-01-09,2024-01-09,Routine Inspection,Completed,-1,1,High,5.67,342.46,43.04,56.19,441.69,7.99,West,Rural,KOH-400
PM_008668,GEN_0872,2024-04-19,2024-04-22,2024-04-22,Load Bank Test,Completed,3,1,High,5.8,503.44,50.86,43.44,597.74,8.28,West,Rural,KOH-400
PM_008669,GEN_0872,2024-07-28,2024-07-23,2024-07-23,Load Bank Test,Completed,-5,1,High,3.5,292.78,25.0,47.47,365.25,8.53,West,Rural,KOH-400
PM_008670,GEN_0872,2024-10-26,2024-11-16,2024-11-16,Oil & Filter,Completed,21,0,High,4.27,316.91,169.37,63.56,549.84,8.85,West,Rural,KOH-400
PM_008671,GEN_0872,2025-02-14,2025-02-09,2025-02-09,Oil & Filter,Completed,-5,1,High,5.16,288.72,270.2,41.98,600.9,9.08,West,Rural,KOH-400
PM_008672,GEN_0872,2025-05-14,2025-05-17,2025-05-17,Routine Inspection,Completed,3,1,High,3.33,203.96,165.24,54.35,423.55,9.34,West,Rural,KOH-400
PM_008673,GEN_0872,2025-08-21,2025-08-27,2025-08-27,Routine Inspection,Completed,6,1,High,5.86,525.38,205.69,31.5,762.57,9.62,West,Rural,KOH-400
PM_008674,GEN_0872,2025-11-18,2025-12-04,2025-12-04,Oil & Filter,Completed,16,0,High,6.06,433.08,316.86,63.17,813.11,9.89,West,Rural,KOH-400
PM_008675,GEN_0873,2023-03-24,2023-04-07,2023-04-07,Oil & Filter,Completed,14,0,Normal,3.33,292.83,302.78,30.77,626.38,1.73,South,Urban,CUM-500
PM_008676,GEN_0873,2023-07-02,2023-07-08,2023-07-08,Oil & Filter,Completed,6,1,Normal,4.95,415.16,131.62,67.13,613.91,1.98,South,Urban,CUM-500
PM_008677,GEN_0873,2023-10-07,2023-10-11,2023-10-11,Load Bank Test,Completed,4,1,Normal,3.78,226.23,119.2,4.58,350.01,2.24,South,Urban,CUM-500
PM_008678,GEN_0873,2024-01-02,2024-01-04,2024-01-04,Oil & Filter,Completed,2,1,Normal,3.55,258.95,214.13,13.22,486.3,2.48,South,Urban,CUM-500
PM_008679,GEN_0873,2024-03-26,2024-04-05,2024-04-05,Load Bank Test,Completed,10,0,Normal,5.68,502.45,308.94,70.46,881.85,2.73,South,Urban,CUM-500
PM_008680,GEN_0873,2024-07-05,2024-07-31,2024-07-31,Oil & Filter,Completed,26,0,Normal,5.73,431.26,146.66,18.39,596.31,3.05,South,Urban,CUM-500
PM_008681,GEN_0873,2024-10-20,2024-10-25,2024-10-25,Oil & Filter,Completed,5,1,Normal,4.72,392.12,239.48,21.0,652.6,3.28,South,Urban,CUM-500
PM_008682,GEN_0873,2025-01-19,2025-01-29,2025-01-29,Routine Inspection,Completed,10,0,Normal,6.51,533.74,138.45,0.0,672.19,3.55,South,Urban,CUM-500
PM_008683,GEN_0873,2025-04-17,2025-04-12,2025-04-12,Oil & Filter,Completed,-5,1,Normal,4.94,424.89,117.74,12.31,554.94,3.75,South,Urban,CUM-500
PM_008684,GEN_0873,2025-07-05,2025-07-18,2025-07-18,Oil & Filter,Completed,13,0,Normal,7.28,566.93,199.42,66.68,833.03,4.01,South,Urban,CUM-500
PM_008685,GEN_0873,2025-10-12,2025-10-28,2025-10-28,Load Bank Test,Completed,16,0,Normal,5.68,394.06,79.75,54.24,528.05,4.29,South,Urban,CUM-500
PM_008686,GEN_0874,2023-01-12,2023-01-07,2023-01-07,Routine Inspection,Completed,-5,1,Normal,6.19,520.47,192.35,22.3,735.12,5.36,South,Cold,CAT-450
PM_008687,GEN_0874,2023-04-17,2023-05-03,2023-05-03,Quarterly Service,Completed,16,0,Normal,5.17,376.03,120.54,44.65,541.22,5.68,South,Cold,CAT-450
PM_008688,GEN_0874,2023-07-21,2023-08-01,2023-08-01,Load Bank Test,Completed,11,0,Normal,6.33,553.98,249.96,44.98,848.92,5.93,South,Cold,CAT-450
PM_008689,GEN_0874,2023-11-02,2023-11-06,2023-11-06,Quarterly Service,Completed,4,1,Normal,6.67,619.48,299.83,73.08,992.39,6.19,South,Cold,CAT-450
PM_008690,GEN_0874,2024-02-09,2024-02-16,2024-02-16,Routine Inspection,Completed,7,1,Normal,8.51,794.12,182.08,37.04,1013.24,6.47,South,Cold,CAT-450
PM_008691,GEN_0874,2024-05-05,2024-05-01,2024-05-01,Routine Inspection,Completed,-4,1,Normal,8.05,657.55,51.75,43.51,752.81,6.68,South,Cold,CAT-450
PM_008692,GEN_0874,2024-07-21,2024-07-22,2024-07-22,Quarterly Service,Completed,1,1,Normal,6.97,605.43,184.5,31.18,821.11,6.9,South,Cold,CAT-450
PM_008693,GEN_0874,2024-10-17,2024-10-26,2024-10-26,Routine Inspection,Completed,9,0,Normal,4.85,307.23,87.11,37.66,432.0,7.16,South,Cold,CAT-450
PM_008694,GEN_0874,2025-01-15,2025-01-25,2025-01-25,Oil & Filter,Completed,10,0,Normal,4.08,240.96,140.84,19.16,400.96,7.41,South,Cold,CAT-450
PM_008695,GEN_0874,2025-04-22,2025-05-08,2025-05-08,Oil & Filter,Completed,16,0,Normal,6.36,440.58,249.62,63.68,753.88,7.7,South,Cold,CAT-450
PM_008696,GEN_0874,2025-08-10,2025-08-14,2025-08-14,Quarterly Service,Completed,4,1,Normal,5.38,475.8,146.99,32.92,655.71,7.96,South,Cold,CAT-450
PM_008697,GEN_0874,2025-11-11,2025-11-12,2025-11-12,Quarterly Service,Completed,1,1,Normal,2.84,174.92,195.39,16.06,386.37,8.21,South,Cold,CAT-450
